Pull Request - Commit URL,Class
https://github.com/neo4j/neo4j/pull/11575/commits/7270fd9dc2c818eb13609f6bf3f6e079e1b8902b,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/consensus/LeaderInfo.java
https://github.com/neo4j/neo4j/pull/11575/commits/7270fd9dc2c818eb13609f6bf3f6e079e1b8902b,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/consensus/RaftMachine.java
https://github.com/neo4j/neo4j/pull/11575/commits/7270fd9dc2c818eb13609f6bf3f6e079e1b8902b,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/discovery/HazelcastClusterTopology.java
https://github.com/OpenRefine/OpenRefine/pull/2893/commits/477a298585cffadbabcbd1f0dc149ce67d7564c6,extensions/wikidata/tests/src/org/openrefine/wikidata/qa/scrutinizers/DifferenceWithinScrutinizerTest.java
https://github.com/realm/realm-java/pull/5520/commits/5338680cd16f85f1aceb51c79b30954d5fadbb4f,realm/realm-library/src/main/java/io/realm/RealmQuery.java
https://github.com/RPTools/maptool/pull/2153/commits/be6bcbe56139a6177f6f94d73174e387beed9d11,src/main/java/net/rptools/maptool/client/ui/zone/ZoneRenderer.java
https://github.com/sleuthkit/autopsy/pull/4055/commits/a47979ee658f675b88507525237fbd8fcc062698,Core/src/org/sleuthkit/autopsy/centralrepository/datamodel/CorrelationAttributeInstance.java
https://github.com/undertow-io/undertow/pull/710/commits/50064f30ba3142346683f8dcb9356bf03a0ac191,core/src/main/java/io/undertow/server/handlers/URLDecodingHandler.java
https://github.com/apache/pulsar/pull/4799/commits/f4b41e43376c8196531af5ef7710c76983f19e6e,pulsar-broker-auth-sasl/src/test/java/org/apache/pulsar/broker/authentication/SaslAuthenticateTest.java
https://github.com/apache/pulsar/pull/8052/commits/0f8e53e3375bc279de4ec9ca7c7fe5ebaf25e97b,pulsar-broker/src/test/java/org/apache/pulsar/broker/admin/TopicMessageTTLTest.java
https://github.com/apache/pulsar/pull/8052/commits/0f8e53e3375bc279de4ec9ca7c7fe5ebaf25e97b,pulsar-broker/src/test/java/org/apache/pulsar/broker/admin/TopicPoliciesTest.java
https://github.com/apache/pulsar/pull/10344/commits/3948246d0a2b96883a052f1dee6daae7f13eb4c3,pulsar-broker/src/test/java/org/apache/pulsar/broker/admin/AdminApiDelayedDelivery.java
https://github.com/apache/pulsar/pull/12854/commits/a7187de2b4347d03463c8b30ee053653b76d87b9,pulsar-broker/src/main/java/org/apache/pulsar/broker/service/ServerCnx.java
https://github.com/apache/pulsar/pull/4703/commits/775f3c6cba7980ee514800caafe6d98332204a92,managed-ledger/src/test/java/org/apache/bookkeeper/mledger/impl/ManagedLedgerTest.java
https://github.com/apache/pulsar/pull/4683/commits/b45049d27320add8bfdd8e230cffe126ddd078f0,pulsar-sql/presto-pulsar/src/test/java/org/apache/pulsar/sql/presto/TestPulsarMetadata.java
https://github.com/apache/pulsar/pull/4683/commits/c239f765c1f2da99a7ada844758bcf849d67e289,pulsar-sql/presto-pulsar/src/test/java/org/apache/pulsar/sql/presto/TestPulsarConnector.java
https://github.com/apache/hudi/pull/1575/commits/0af43bbf6acf48942e95e3b57309271c680d2c59,hudi-cli/src/main/java/org/apache/hudi/cli/commands/CommitsCommand.java
https://github.com/apache/hudi/pull/2962/commits/378598c1d0690bb442ab573f1acb8b44675e40e5,hudi-cli/src/main/java/org/apache/hudi/cli/utils/InputStreamConsumer.java
https://github.com/apache/hudi/pull/2900/commits/e4956234d75c8dba15ff7258061ccec68509af9f,hudi-flink/src/test/java/org/apache/hudi/table/HoodieDataSourceITCase.java
https://github.com/apache/hudi/pull/2459/commits/8ea016700cd9a0c544f68849c3ca136862952db1,hudi-integ-test/src/main/java/org/apache/hudi/integ/testsuite/reader/DFSDeltaInputReader.java
https://github.com/apache/hudi/pull/3037/commits/0152412b7dd3b181ceffedb966964986a34e33f3,hudi-sync/hudi-hive-sync/src/main/java/org/apache/hudi/hive/HiveMetastoreBasedLockProvider.java
https://github.com/apache/hive/pull/2103/commits/4f6af3da72bf8dedbe05dc7efa88a652d93f6a35,udf/src/java/org/apache/hadoop/hive/ql/exec/UDFArgumentException.java
https://github.com/apache/hive/pull/2206/commits/61365d0f9693c3d9e7c6a39233bdeace6d09f629,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveProject.java
https://github.com/apache/hive/pull/2114/commits/5dd588ed4b1ecab51886ff75e0a301c7d0d97ed0,ql/src/java/org/apache/hadoop/hive/ql/parse/MapReduceCompiler.java
https://github.com/apache/pinot/pull/3152/commits/920f2a06557b768e0f0ef5c3d6e852eb9cf03213,pinot-broker/src/main/java/com/linkedin/pinot/broker/requesthandler/BaseBrokerRequestHandler.java
https://github.com/apache/pinot/pull/5586/commits/b1ddb7bc182533aeb8123c4e8824c145529f4749,pinot-core/src/main/java/org/apache/pinot/core/operator/filter/predicate/RangePredicateEvaluatorFactory.java
https://github.com/apache/pinot/pull/5825/commits/e54a3ff91c6f82a01bc3f8b1a8eaab4c74b0afd4,pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java
https://github.com/apache/pinot/pull/7019/commits/d35c45e18c2af75c15d7950ead3ea1fa7a17c74f,pinot-plugins/pinot-environment/pinot-azure/src/main/java/org/apache/pinot/plugin/provider/AzureEnvironmentProvider.java
https://github.com/apache/pinot/pull/7294/commits/135b63a7a6524105665bd81df4255bdca72b1699,pinot-segment-local/src/main/java/org/apache/pinot/segment/local/indexsegment/immutable/ImmutableSegmentLoader.java
https://github.com/apache/druid/pull/10003/commits/38cdd5c4c7e5e3fb0cecdf91955e1cedf49c037b,processing/src/test/java/org/apache/druid/segment/data/CompressedVSizeColumnarIntsSupplierTest.java
https://github.com/apache/druid/pull/9163/commits/18a3cc5deb4be407ee413fa897b1d0c380d43638,sql/src/main/java/org/apache/druid/sql/calcite/expression/SimpleExtraction.java
https://github.com/apache/druid/pull/9163/commits/18a3cc5deb4be407ee413fa897b1d0c380d43638,sql/src/main/java/org/apache/druid/sql/calcite/filtration/ConvertSelectorsToIns.java
https://github.com/apache/druid/pull/8005/commits/5ac18c540df5c683c62421bfd2011e668d155d6a,indexing-service/src/main/java/org/apache/druid/indexing/overlord/hrtr/HttpRemoteTaskRunner.java
https://github.com/apache/druid/pull/6377/commits/e4754625a63f6e89a2d2ba3dd70596e6046db831,extensions-core/druid-basic-security/src/main/java/org/apache/druid/security/basic/CommonCacheNotifier.java
https://github.com/apache/ambari/pull/3037/commits/4aaafb0c7595db588e978075f5fc6cf3191cbabe,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/ClusterResourceProvider.java
https://github.com/apache/ambari/pull/115/commits/4be08e7e745fb5e3b6582a1b112cd080a32fb68e,ambari-server/src/test/java/org/apache/ambari/server/controller/RootServiceResponseFactoryTest.java
https://github.com/apache/ambari/pull/3004/commits/dc984b46d1b2d2443d98d27b58d1f9653bd5b263,ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariManagementControllerImpl.java
https://github.com/apache/ambari/pull/3003/commits/61748d5982d3b6929713b3bea333e3a2bf6d7d65,ambari-server/src/main/java/org/apache/ambari/server/bootstrap/BSRunner.java
https://github.com/apache/kafka/pull/8363/commits/385080d6ae89fff36312c4c5b80ff4d99780d014,clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java
https://github.com/apache/kafka/pull/8577/commits/074c9eb940de8e26a6ca22592893e43f4ddc0a71,clients/src/main/java/org/apache/kafka/common/metrics/stats/Histogram.java
https://github.com/apache/cloudstack/pull/5510/commits/4e78a33002a919e23b70236558002445e30afe77,vmware-base/src/main/java/com/cloud/hypervisor/vmware/mo/VirtualMachineMO.java
https://github.com/apache/cloudstack/pull/3575/commits/ffd51a0102b69b48cef554b743da1185a8be4f6e,server/src/main/java/com/cloud/network/router/VirtualNetworkApplianceManagerImpl.java
https://github.com/apache/iotdb/pull/2103/commits/af32e5bfee07456062ae3599c3ea19bb2a438db1,server/src/main/java/org/apache/iotdb/db/engine/merge/selector/MaxFileMergeFileSelector.java
https://github.com/apache/iotdb/pull/2375/commits/e2c0c22780c8d3b07cdfabb581642cfee52c3c4d,cluster/src/main/java/org/apache/iotdb/cluster/config/ClusterConfig.java
https://github.com/apache/iotdb/pull/4374/commits/43aa8bf3ad089956086f187c7137474f96011e29,server/src/main/java/org/apache/iotdb/db/concurrent/threadpool/WrappedSingleThreadScheduledExecutor.java
https://github.com/apache/ozone/pull/1911/commits/8151270e1e489637a5531ad62f1bb234365ec31e,hadoop-hdds/container-service/src/main/java/org/apache/hadoop/ozone/container/keyvalue/impl/FilePerChunkStrategy.java
https://github.com/apache/ozone/pull/1838/commits/8d8acbd19b26b2becd4acaf9d4e6bfe6cb6fe241,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/security/TestOzoneBlockTokenSecretManager.java
https://github.com/apache/flink/pull/16464/commits/4a78097d0385749daceafd8326930c8cc5f26f1a,flink-clients/src/test/java/org/apache/flink/client/deployment/application/ApplicationDispatcherBootstrapTest.java
https://github.com/apache/flink/pull/11353/commits/8882b86566c51dc0161757b951f3af711e76c6d3,flink-kubernetes/src/main/java/org/apache/flink/kubernetes/KubernetesClusterDescriptor.java
https://github.com/apache/camel/pull/5456/commits/542dadee8da0505131b1c276c2b35cd2ce0e7274,components/camel-jt400/src/main/java/org/apache/camel/component/jt400/Jt400MsgQueueProducer.java
https://github.com/apache/dubbo/pull/5996/commits/1340dace183a242d94ff9821df66041d444fce9d,dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/bootstrap/DubboBootstrap.java
https://github.com/apache/netbeans/pull/2337/commits/938b7d26695511809f1ebae00a4cf6763edcc357,platform/api.htmlui/src/org/netbeans/modules/htmlui/Buttons.java
https://github.com/apache/dolphinscheduler/pull/2482/commits/3c9a1e8231781408f69f04e44dee033b2b8d0e94,dolphinscheduler-common/src/main/java/org/apache/dolphinscheduler/common/task/datax/DataxParameters.java
https://github.com/apache/iceberg/pull/3268/commits/4bf81f0dfc5bba257ab5cf51fd256e07f08b5ac5,spark3/src/main/java/org/apache/iceberg/spark/source/SparkMicroBatchStream.java
https://github.com/apache/geode/pull/7124/commits/ffade8a86c1342e77c6c49c07705f34d878bcaec,geode-core/src/main/java/org/apache/geode/internal/cache/partitioned/rebalance/model/PartitionedRegionLoadModel.java
https://github.com/apache/ratis/pull/468/commits/8b7c84d79d4fc2cdf7d5f6d85444d26318eee993,ratis-common/src/main/java/org/apache/ratis/util/IOUtils.java
https://github.com/apache/incubator-heron/pull/1878/commits/de850c92190a325a9e760ced1bcf7b7e37df7e0b,heron/metricsmgr/tests/java/com/twitter/heron/metricsmgr/executor/SinkExecutorTest.java
https://github.com/apache/ambari-infra/pull/12/commits/b2efa46cfaaf8ad829b8fcb25fe7447c67a19b45,ambari-infra-manager/src/main/java/org/apache/ambari/infra/job/SolrDAOBase.java
https://github.com/apache/pulsar-manager/pull/229/commits/e1b10de898c77402f4831ed1336b22223230a1cd,src/main/java/org/apache/pulsar/manager/dao/ConsumersStatsRepositoryImpl.java
https://github.com/eclipse/jkube/pull/1198/commits/094ab9ef769cd16a111211d2770b944f40f9d366,gradle-plugin/kubernetes/src/main/java/org/eclipse/jkube/gradle/plugin/task/AbstractJKubeTask.java
https://github.com/eclipse/jkube/pull/1046/commits/a71d21c62aa7755eb8460289de85f5df5d33c5c0,jkube-kit/profile/src/main/java/org/eclipse/jkube/kit/profile/ProfileUtil.java
https://github.com/eclipse/eclipse-collections/pull/1135/commits/de8108e59688b3ef7996f73c11d5f9f5e003a623,unit-tests/src/test/java/org/eclipse/collections/impl/collector/Collectors2Test.java
https://github.com/eclipse-ditto/ditto/pull/908/commits/3e70a22618bbf9347d17078c07080308c1950d5d,services/utils/pubsub/src/main/java/org/eclipse/ditto/services/utils/pubsub/PubSubFactory.java
https://github.com/eclipse/xtext-xtend/pull/836/commits/b2ce1e053b3d9691dd6814036744d3a5b90df4af,org.eclipse.xtend.ide.tests/src/org/eclipse/xtend/ide/tests/folding/XtendFoldingRegionProviderTest.java
https://github.com/deeplearning4j/deeplearning4j/pull/7528/commits/32564409d5e5e0606853d211583fdfc24e3a786f,deeplearning4j/deeplearning4j-zoo/src/main/java/org/deeplearning4j/zoo/model/LeNet.java
https://github.com/jenkinsci/jenkins/pull/6060/commits/b382c59dfdc0a40138b0a6984f1972f193a84e3b,test/src/test/java/hudson/LauncherTest.java
https://github.com/jenkinsci/jenkins/pull/6013/commits/2125cea5327172ef0434689cc9f89bedbcec88a3,core/src/main/java/hudson/cli/DisablePluginCommand.java
https://github.com/jenkinsci/jenkins/pull/4845/commits/a244e88e6306e48c813af9ae2d934fd8bf27785a,cli/src/main/java/hudson/cli/CLI.java
https://github.com/jenkinsci/jenkins/pull/4845/commits/a244e88e6306e48c813af9ae2d934fd8bf27785a,cli/src/main/java/hudson/cli/PlainCLIProtocol.java
https://github.com/jenkinsci/jenkins/pull/4845/commits/a244e88e6306e48c813af9ae2d934fd8bf27785a,core/src/main/java/hudson/Functions.java
https://github.com/jenkinsci/jenkins/pull/4845/commits/a244e88e6306e48c813af9ae2d934fd8bf27785a,cli/src/main/java/hudson/cli/PrivateKeyProvider.java
https://github.com/jenkinsci/jenkins/pull/4845/commits/a244e88e6306e48c813af9ae2d934fd8bf27785a,core/src/main/java/jenkins/util/xstream/XStreamDOM.java
https://github.com/jenkinsci/jenkins/pull/4846/commits/f017c04d2e45cb8fe2d534f12d6980e1455bdd62,test/src/test/java/hudson/console/AnnotatedLargeTextTest.java
https://github.com/jenkinsci/jenkins/pull/4846/commits/f017c04d2e45cb8fe2d534f12d6980e1455bdd62,test/src/test/java/jenkins/security/stapler/DoActionFilterTest.java
https://github.com/jenkinsci/jenkins/pull/4458/commits/403bb2ee447f7283d6a556846e49c3744948b4e5,core/src/main/java/hudson/model/listeners/ItemListener.java
https://github.com/jenkinsci/jenkins/pull/3618/commits/73c6974d8673bc894a7b3610bba0f5b635a19d90,test/src/test/java/hudson/AboutJenkinsTest.java
https://github.com/jenkinsci/azure-vm-agents-plugin/pull/306/commits/f36e28ad989cd7b32fa52a41f788ecffb4492b30,src/main/java/com/microsoft/azure/vmagent/AzureVMAgentCleanUpTask.java
https://github.com/jenkinsci/azure-vm-agents-plugin/pull/306/commits/f36e28ad989cd7b32fa52a41f788ecffb4492b30,src/main/java/com/microsoft/azure/vmagent/AzureVMCloudPoolRetentionStrategy.java
https://github.com/jenkinsci/azure-vm-agents-plugin/pull/306/commits/f36e28ad989cd7b32fa52a41f788ecffb4492b30,src/main/java/com/microsoft/azure/vmagent/util/AzureUtil.java
https://github.com/jenkinsci/ec2-fleet-plugin/pull/217/commits/867db1c45b95ebff56852717eb605c395b91e627,src/main/java/com/amazon/jenkins/ec2fleet/EC2FleetCloud.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/147/commits/7f669186fa3d44c857d229d5633b50eec39d2a00,plugin-management-library/src/test/java/io/jenkins/tools/pluginmanager/impl/PluginManagerTest.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/124/commits/dacbd7f9b7dec62388b959c2c3ebc175e50ec10d,plugin-management-library/src/test/java/io/jenkins/tools/pluginmanager/util/PluginListParserTest.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/126/commits/744e5c84e51c2ca4e2db2df8be54dc5d46eb15e1,plugin-management-cli/src/test/java/io/jenkins/tools/pluginmanager/cli/CliOptionsTest.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/118/commits/73e4a86cbec6f54668049c497ef4fa395e05d58e,plugin-management-cli/src/test/java/io/jenkins/tools/pluginmanager/cli/CliOptionsTest.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/117/commits/24b18f621d05bf32873ed9c70c80bff5f8beb6d9,plugin-management-library/src/test/java/io/jenkins/tools/pluginmanager/impl/PluginManagerTest.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/129/commits/fb9628f89199cda724caaf7353828a3d346afd36,plugin-management-library/src/test/java/io/jenkins/tools/pluginmanager/impl/PluginManagerTest.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/123/commits/99e116d510b33f97d6fa9bdc129c57d50b477edc,plugin-management-cli/src/test/java/io/jenkins/tools/pluginmanager/cli/CliOptionsTest.java
https://github.com/jenkinsci/plugin-installation-manager-tool/pull/134/commits/5f6f9ba9c617d4deab2cd57b770d90d8c6e94f17,plugin-management-cli/src/test/java/io/jenkins/tools/pluginmanager/cli/CliOptionsTest.java
https://github.com/jenkinsci/remoting/pull/378/commits/236691650bb922492dfcebbd27f7c30425940a63,src/main/java/hudson/remoting/RemoteClassLoader.java
https://github.com/jenkinsci/stash-pullrequest-builder-plugin/pull/174/commits/c79af70be3f799420843317c3056da0b37a9adfe,src/main/java/stashpullrequestbuilder/stashpullrequestbuilder/stash/StashApiClient.java
https://github.com/jenkinsci/docker-workflow-plugin/pull/186/commits/bc0e3ef9d2b1a82104342fb326c61aae677a32d5,src/main/java/org/jenkinsci/plugins/docker/workflow/Dockerfile.java
https://github.com/jenkinsci/git-plugin/pull/931/commits/2a879a881d8d7eb8e34dafac2c8cd0f38eed4ae4,src/main/java/jenkins/plugins/git/GitRepoSizeEstimator.java
https://github.com/jenkinsci/git-plugin/pull/931/commits/14548cf2774d21853e889f245cbc7863de067b98,src/main/java/jenkins/plugins/git/GitRepoSizeEstimator.java
https://github.com/jenkinsci/git-plugin/pull/931/commits/58ca8e79cfdf92b436af5e7419b9d9f77b6f1311,src/main/java/jenkins/plugins/git/GitRepoSizeEstimator.java
https://github.com/jenkinsci/stash-pullrequest-builder-plugin/pull/130/commits/d8ee9b9385070d3bce97844bf82d73e710823f91,src/main/java/stashpullrequestbuilder/stashpullrequestbuilder/StashRepository.java
https://github.com/jenkinsci/working-hours-plugin/pull/4/commits/ea5cc0f460db076ec65c3f711f4968238967645f,src/main/java/org/jenkinsci/plugins/workinghours/WorkingHoursConfig.java
https://github.com/jenkinsci/google-compute-engine-plugin/pull/60/commits/bc4e6e9f7961863fe2691bcf743254be7f3f4d5c,src/test/java/com/google/jenkins/plugins/computeengine/integration/ComputeEngineCloud1WorkerCreatedFor2ExecutorsIT.java
https://github.com/jenkinsci/google-kubernetes-engine-plugin/pull/12/commits/de465f3bbf53be586512ba61fab982232d1ff7fc,src/test/java/com/google/jenkins/plugins/k8sengine/KubernetesEngineBuilderTest.java
https://github.com/jenkinsci/configuration-as-code-plugin/pull/116/commits/3cbb832cfa505e94041472f47e139e6eb10039eb,src/main/java/org/jenkinsci/plugins/casc/ConfigurationAsCode.java
https://github.com/jenkinsci/office-365-connector-plugin/pull/25/commits/9fc8c0599085c8a2dbf660faecf7616ea162d316,src/main/java/jenkins/plugins/office365connector/Office365ConnectorWebhookNotifier.java
https://github.com/spring-projects/spring-integration/pull/3550/commits/17f6556157ddefaed002cce9e6314d5b54883438,spring-integration-core/src/main/java/org/springframework/integration/config/PublisherRegistrar.java
https://github.com/redhat-developer/intellij-tekton/pull/383/commits/d5bda1224765cf15d25376bbfc28a0718014de28,src/main/java/com/redhat/devtools/intellij/tektoncd/actions/StartAction.java
https://github.com/apache/accumulo/pull/2098/commits/4a947d55b9b8fc04944f8ad2589394fbc87ba376,test/src/main/java/org/apache/accumulo/test/functional/CompactionIT.java
https://github.com/apache/accumulo/pull/2512/commits/967d725f05f878aadfbce4d24902d34cbdc9c56a,core/src/test/java/org/apache/accumulo/core/client/BatchWriterConfigTest.java
https://github.com/apache/avro/pull/874/commits/9791d0f68c264b636da97661d231997ea795dabd,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java
https://github.com/cbeust/testng/pull/1861/commits/6ed264018964e1f9ae0e068f90738bddb385cd98,src/main/java/org/testng/internal/ClassHelper.java
https://github.com/checkstyle/checkstyle/pull/4049/commits/a71403d2c5d26fbf725381a41d737c31273a85b8,src/main/java/com/puppycrawl/tools/checkstyle/checks/annotation/AnnotationLocationCheck.java
https://github.com/checkstyle/checkstyle/pull/4049/commits/a71403d2c5d26fbf725381a41d737c31273a85b8,src/main/java/com/puppycrawl/tools/checkstyle/checks/annotation/AnnotationLocationCheck.java
https://github.com/checkstyle/checkstyle/pull/4049/commits/a71403d2c5d26fbf725381a41d737c31273a85b8,src/main/java/com/puppycrawl/tools/checkstyle/checks/annotation/AnnotationLocationCheck.java
https://github.com/forcedotcom/SalesforceMobileSDK-Android/pull/1699/commits/9f8363690e00537e17c681afd13f96e007c29235,libs/SmartSync/src/com/salesforce/androidsdk/smartsync/manager/LayoutSyncManager.java
https://github.com/grpc/grpc-java/pull/6375/commits/762347953b2057888cb25f3992869a0a21aeda2e,netty/src/main/java/io/grpc/netty/KeepAliveEnforcer.java
https://github.com/farin/JCloisterZone/pull/240/commits/073644463a7a099dd599a0f19ab6d0a6f14ad51c,src/main/java/com/jcloisterzone/board/Location.java
https://github.com/farin/JCloisterZone/pull/240/commits/f4f1813cd922c64a9f215e0674d34e3fdd6802c8,src/main/java/com/jcloisterzone/game/capability/TowerCapability.java
https://github.com/GlowstoneMC/Glowstone/pull/908/commits/51e9d21d0f7cb61cf757e9156265d19399c4c077,src/main/java/net/glowstone/io/nbt/NbtStructureDataService.java
https://github.com/iluwatar/java-design-patterns/pull/2327/commits/1aba20592cf200f4c5f2ba492eb1dbe243f511e2,flyweight/src/test/java/com/iluwatar/flyweight/AlchemistShopTest.java
https://github.com/iluwatar/java-design-patterns/pull/2327/commits/1aba20592cf200f4c5f2ba492eb1dbe243f511e2,flyweight/src/main/java/com/iluwatar/flyweight/PotionFactory.java
https://github.com/apache/accumulo/pull/1796/commits/0988660c81a6cc8cdd911aa0c5afc110da19ddfa,core/src/main/java/org/apache/accumulo/core/metadata/TabletLocationState.java
https://github.com/CorfuDB/CorfuDB/pull/1245/commits/c22c2244b682a4420df0ae8ddae4189c9aff2cbd,runtime/src/main/java/org/corfudb/util/MetricsUtils.java
https://github.com/googlemaps/android-maps-utils/pull/657/commits/63e30972fe83a4a3d85586119b2921539ee503f0,demo/src/main/java/com/google/maps/android/utils/demo/MultiLayerDemoActivity.java
https://github.com/crate/crate/pull/7223/commits/a34437addd93b30a79320af2264e32ce8aa04625,sql/src/main/java/io/crate/execution/engine/collect/count/InternalCountOperation.java
https://github.com/grpc/grpc-java/pull/8767/commits/b20891edc93c713f44bdf0c3b1e7dcb3a7586fab,xds/src/main/java/io/grpc/xds/XdsNameResolver.java
https://github.com/JabRef/jabref/pull/5192/commits/714edf097a8f52a5f5436bda2f7355611196ca59,src/main/java/org/jabref/logic/texparser/TexBibEntriesResolver.java
https://github.com/neo4j/neo4j/pull/11221/commits/2f551c4fdf730eb46a1a60b002c0090973aa61b5,community/cypher/cypher/src/test/scala/org/neo4j/cypher/internal/compiler/v3_4/SemanticIndexAcceptanceTest.scala
https://github.com/neo4j/neo4j/pull/11221/commits/2f551c4fdf730eb46a1a60b002c0090973aa61b5,community/cypher/interpreted-runtime/src/main/scala/org/neo4j/cypher/internal/runtime/interpreted/pipes/NodeIndexSeeker.scala
https://github.com/neo4j/neo4j/pull/11221/commits/c4e7008b73e9d2be62b6bea1902c2bc3e59fb6cd,community/cypher/cypher/src/test/scala/org/neo4j/cypher/internal/compiler/v3_4/SemanticIndexAcceptanceTest.scala
https://github.com/jMonkeyEngine/jmonkeyengine/pull/1534/commits/e7f411044ac461f0909fe1b3442d32c1acf43c6c,jme3-core/src/main/java/com/jme3/scene/debug/custom/ArmatureDebugAppState.java
https://github.com/apache/kafka/pull/9534/commits/3c15c79ca5f49d006ebf0fbf658c63e1dfe21a3d,streams/src/test/java/org/apache/kafka/streams/state/internals/OffsetCheckpointTest.java
